hhid,cfrid,year,month,sgroup_ccm,scode_ccm,sname_ccm,duplicate,soldfresh,atefresh,process,lost,other,soldfresh_iweight,atefresh_iweight,process_iweight,lost_iweight,other_iweight,catch_iweight,cfr,timekey1,timekey2,timekey3,catchperiod
1,"1. Ang Chork",2015,1,12,38,"Anabas testudineus",0,0,0,1,1,0,0,0,.25,.050000008,0,.30000001,"Ang Chork",9,,,14
1,"1. Ang Chork",2015,1,13,41,"Clarias macrocephalus",0,0,0,1,1,1,0,0,.50000012,.30000001,3.5,4.3000002,"Ang Chork",9,,,14
1,"1. Ang Chork",2015,1,14,43,"Channa striata",0,0,1,1,1,1,0,.5,3.5,.30000001,.69999999,5,"Ang Chork",9,,,14
1,"1. Ang Chork",2015,1,17,53,"Trichopodus trichopterus",0,0,0,1,1,0,0,0,.18000001,.02,0,.2,"Ang Chork",9,,,14
1,"1. Ang Chork",2015,1,24,110,"Ompok hypophthalmus/urbaini",0,0,0,1,0,0,0,0,.1,0,0,.1,"Ang Chork",9,,,14
1,"1. Ang Chork",2015,1,25,68,"Macrognathus siamensis",0,0,0,1,0,0,0,0,.1,0,0,.1,"Ang Chork",9,,,14
1,"1. Ang Chork",2014,3,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.1,0,.1,0,.2,"Ang Chork",6,6,,9
1,"1. Ang Chork",2014,3,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.2,0,.099999987,0,.30000001,"Ang Chork",6,6,,9
1,"1. Ang Chork",2015,3,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Ang Chork",10,10,,15
1,"1. Ang Chork",2015,3,13,40,"Clarias batrachus",0,0,1,1,1,0,0,.50000012,.80000007,.1999999,0,1.5,"Ang Chork",10,10,,15
1,"1. Ang Chork",2015,3,14,43,"Channa striata",0,0,1,1,1,0,0,4,3.5,.5,0,8,"Ang Chork",10,10,,15
1,"1. Ang Chork",2013,5,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Ang Chork",3,3,2,4
1,"1. Ang Chork",2013,5,13,41,"Clarias macrocephalus",0,0,1,0,1,0,0,.44999999,0,.050000001,0,.5,"Ang Chork",3,3,2,4
1,"1. Ang Chork",2013,5,14,43,"Channa striata",0,0,1,0,1,0,0,.255,0,.045000002,0,.30000001,"Ang Chork",3,3,2,4
1,"1. Ang Chork",2014,5,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",7,7,5,10
1,"1. Ang Chork",2014,5,25,68,"Macrognathus siamensis",0,0,1,0,0,0,0,.30000001,0,0,0,.30000001,"Ang Chork",7,7,5,10
1,"1. Ang Chork",2015,5,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Ang Chork",11,11,7,16
1,"1. Ang Chork",2015,5,14,43,"Channa striata",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Ang Chork",11,11,7,16
1,"1. Ang Chork",2014,7,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.30000001,0,.1,0,.40000001,"Ang Chork",7,,,11
1,"1. Ang Chork",2014,7,14,43,"Channa striata",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",7,,,11
1,"1. Ang Chork",2014,7,23,67,"Ompok bimaculatus/Hemisilurus mekongensis",0,0,1,0,1,0,0,.17,0,.029999999,0,.2,"Ang Chork",7,,,11
1,"1. Ang Chork",2013,9,1,2,"Mystus singaringan",1,0,1,0,1,0,0,.2,0,.050000001,0,.25,"Ang Chork",4,4,,6
1,"1. Ang Chork",2013,9,1,4,"Mystus mysticetus",1,0,1,0,1,0,0,.2,0,.050000001,0,.25,"Ang Chork",4,4,,6
1,"1. Ang Chork",2013,9,9,24,"Esomus metallicus",0,0,1,0,1,0,0,.090000004,0,.0099999988,0,.1,"Ang Chork",4,4,,6
1,"1. Ang Chork",2013,9,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.07,0,.029999999,0,.1,"Ang Chork",4,4,,6
1,"1. Ang Chork",2013,9,18,58,"Trichopsis vittata",0,0,1,0,1,0,0,.090000004,0,.0099999988,0,.1,"Ang Chork",4,4,,6
1,"1. Ang Chork",2013,9,23,67,"Ompok bimaculatus/Hemisilurus mekongensis",0,0,1,0,1,0,0,.090000004,0,.0099999988,0,.1,"Ang Chork",4,4,,6
1,"1. Ang Chork",2013,9,25,69,"Macrognathus semiocellatus",0,0,1,0,1,0,0,.079999991,0,.02,0,.1,"Ang Chork",4,4,,6
1,"1. Ang Chork",2014,9,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",8,8,,12
1,"1. Ang Chork",2014,9,14,43,"Channa striata",0,0,1,0,1,0,0,.60000002,0,.1,0,.69999999,"Ang Chork",8,8,,12
1,"1. Ang Chork",2015,9,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.75,0,.050000001,0,.80000001,"Ang Chork",12,12,,18
1,"1. Ang Chork",2015,9,5,16,"Puntius brevis",0,0,1,1,1,0,0,.30000001,.5,.2,0,1,"Ang Chork",12,12,,18
1,"1. Ang Chork",2015,9,12,38,"Anabas testudineus",0,0,1,1,1,0,0,.40000001,.40000001,.2,0,1,"Ang Chork",12,12,,18
1,"1. Ang Chork",2015,9,13,40,"Clarias batrachus",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",12,12,,18
1,"1. Ang Chork",2015,9,14,43,"Channa striata",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Ang Chork",12,12,,18
1,"1. Ang Chork",2015,9,17,52,"Trichogaster microlepis",0,0,1,0,1,0,0,.44999999,0,.050000001,0,.5,"Ang Chork",12,12,,18
1,"1. Ang Chork",2015,9,25,68,"Macrognathus siamensis",0,0,1,0,0,0,0,.5,0,0,0,.5,"Ang Chork",12,12,,18
1,"1. Ang Chork",2013,11,1,4,"Mystus mysticetus",0,0,1,1,1,0,0,.090000004,.090000004,.02,0,.2,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2013,11,5,16,"Puntius brevis",0,0,1,1,1,0,0,.099999987,.099999987,.099999987,0,.30000001,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2013,11,9,27,"Amblypharyngodon chulabhornae",0,0,1,0,1,0,0,.89999998,0,.1,0,1,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2013,11,12,38,"Anabas testudineus",0,0,1,1,1,0,0,.099999987,.099999987,.099999987,0,.30000001,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2013,11,13,41,"Clarias macrocephalus",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2013,11,14,43,"Channa striata",0,0,1,0,1,0,0,.2,0,.099999987,0,.30000001,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2013,11,15,47,"Pristolepis fasciata",0,0,1,1,1,0,0,.099999987,.099999987,.099999987,0,.30000001,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2013,11,17,53,"Trichopodus trichopterus",0,0,1,1,1,0,0,.5,.30000001,.2,0,1,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2013,11,18,58,"Trichopsis vittata",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2013,11,24,110,"Ompok hypophthalmus/urbaini",0,0,0,1,0,0,0,0,.5,0,0,.5,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2013,11,25,68,"Macrognathus siamensis",0,0,0,1,0,0,0,0,.5,0,0,.5,"Ang Chork",5,5,4,7
1,"1. Ang Chork",2014,11,1,4,"Mystus mysticetus",0,0,1,1,1,0,0,.30000001,.60000002,.1,0,1,"Ang Chork",9,9,6,13
1,"1. Ang Chork",2014,11,3,12,"Cyclocheilichthys lagleri",0,0,1,1,1,0,0,.5,1.2,.30000001,0,2,"Ang Chork",9,9,6,13
1,"1. Ang Chork",2014,11,9,27,"Amblypharyngodon chulabhornae",0,0,1,0,1,0,0,.44999999,0,.050000001,0,.5,"Ang Chork",9,9,6,13
1,"1. Ang Chork",2014,11,12,38,"Anabas testudineus",0,0,1,1,1,0,0,.30000001,2.4000001,.30000001,0,3,"Ang Chork",9,9,6,13
1,"1. Ang Chork",2014,11,14,43,"Channa striata",0,0,1,0,1,0,0,.69999999,0,.30000001,0,1,"Ang Chork",9,9,6,13
1,"1. Ang Chork",2014,11,17,53,"Trichopodus trichopterus",0,0,1,1,1,0,0,.1,.2,.1,0,.40000001,"Ang Chork",9,9,6,13
1,"1. Ang Chork",2014,11,25,68,"Macrognathus siamensis",0,0,1,0,0,0,0,.40000001,0,0,0,.40000001,"Ang Chork",9,9,6,13
1,"1. Ang Chork",2015,11,1,4,"Mystus mysticetus",0,0,1,1,1,0,0,.2,.2,.1,0,.5,"Ang Chork",13,13,8,19
1,"1. Ang Chork",2015,11,3,12,"Cyclocheilichthys lagleri",0,0,0,1,1,0,0,0,.15000001,.050000001,0,.2,"Ang Chork",13,13,8,19
1,"1. Ang Chork",2015,11,5,16,"Puntius brevis",0,0,0,1,1,0,0,0,.25,.050000008,0,.30000001,"Ang Chork",13,13,8,19
1,"1. Ang Chork",2015,11,9,24,"Esomus metallicus",0,0,1,0,1,0,0,.94999999,0,.050000001,0,1,"Ang Chork",13,13,8,19
1,"1. Ang Chork",2015,11,12,38,"Anabas testudineus",0,0,1,1,1,0,0,.2,.69999999,.1,0,1,"Ang Chork",13,13,8,19
1,"1. Ang Chork",2015,11,14,43,"Channa striata",0,0,1,1,1,0,0,.30000001,.5,.2,0,1,"Ang Chork",13,13,8,19
1,"1. Ang Chork",2015,11,17,53,"Trichopodus trichopterus",0,0,1,1,1,0,0,.5,.40000001,.1,0,1,"Ang Chork",13,13,8,19
1,"1. Ang Chork",2015,11,25,68,"Macrognathus siamensis",0,0,1,1,0,0,0,.2,.30000001,0,0,.5,"Ang Chork",13,13,8,19
2,"1. Ang Chork",2013,1,3,12,"Cyclocheilichthys lagleri",0,0,1,1,1,0,0,5.000566,20.99818,3.9986529,0,29.9974,"Ang Chork",1,1,,2
2,"1. Ang Chork",2013,1,5,17,"Puntius sp. (cf. masyai)",0,0,1,1,1,0,0,2.0008271,23.997919,3.9986529,0,29.9974,"Ang Chork",1,1,,2
2,"1. Ang Chork",2013,1,6,21,"Labiobarbus leptocheilus",0,0,0,1,1,0,0,0,8.99541,.99949002,0,9.9948997,"Ang Chork",1,1,,2
2,"1. Ang Chork",2013,1,12,38,"Anabas testudineus",0,0,1,1,1,0,0,.99949002,13.99286,4.9974499,0,19.989799,"Ang Chork",1,1,,2
2,"1. Ang Chork",2013,1,13,40,"Clarias batrachus",1,0,1,1,1,0,0,.40132001,.50164998,.10033,0,1.0033,"Ang Chork",1,1,,2
2,"1. Ang Chork",2013,1,13,41,"Clarias macrocephalus",1,0,1,1,1,0,0,.40132001,.50164998,.10033,0,1.0033,"Ang Chork",1,1,,2
2,"1. Ang Chork",2013,1,14,43,"Channa striata",0,0,1,1,1,0,0,5.000566,18.997351,5.9994798,0,29.9974,"Ang Chork",1,1,,2
2,"1. Ang Chork",2013,1,15,47,"Pristolepis fasciata",0,0,0,1,1,0,0,0,.90297002,.10033,0,1.0033,"Ang Chork",1,1,,2
2,"1. Ang Chork",2013,1,17,53,"Trichopodus trichopterus",0,0,1,1,1,0,0,.80264002,1.0033,.20066001,0,2.0065999,"Ang Chork",1,1,,2
2,"1. Ang Chork",2013,1,34,102,"Osteochilus vittatus/lini/hasselti",0,0,0,1,1,0,0,0,1.80594,.20066001,0,2.0065999,"Ang Chork",1,1,,2
2,"1. Ang Chork",2014,1,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",5,,,8
2,"1. Ang Chork",2014,1,3,12,"Cyclocheilichthys lagleri",0,0,1,0,1,0,0,1.1,0,.099999987,0,1.2,"Ang Chork",5,,,8
2,"1. Ang Chork",2014,1,5,16,"Puntius brevis",0,0,1,0,1,0,0,.85000002,0,.050000001,0,.89999998,"Ang Chork",5,,,8
2,"1. Ang Chork",2014,1,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",5,,,8
2,"1. Ang Chork",2014,1,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.23999999,0,.059999999,0,.30000001,"Ang Chork",5,,,8
2,"1. Ang Chork",2014,1,23,67,"Ompok bimaculatus/Hemisilurus mekongensis",0,0,0,1,1,0,0,0,1.35,.15000001,0,1.5,"Ang Chork",5,,,8
2,"1. Ang Chork",2015,1,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.19,0,.0099999998,0,.2,"Ang Chork",9,,,14
2,"1. Ang Chork",2015,1,9,29,"Rasbora aurotaenia",1,0,1,0,1,0,0,2.2999995,0,.2,0,2.5,"Ang Chork",9,,,14
2,"1. Ang Chork",2015,1,9,24,"Esomus metallicus",1,0,1,0,1,0,0,2.2999995,0,.2,0,2.5,"Ang Chork",9,,,14
2,"1. Ang Chork",2015,1,12,38,"Anabas testudineus",0,0,1,0,1,0,0,1.9,0,.1,0,2,"Ang Chork",9,,,14
2,"1. Ang Chork",2015,1,13,40,"Clarias batrachus",0,0,1,0,1,0,0,.94999999,0,.050000001,0,1,"Ang Chork",9,,,14
2,"1. Ang Chork",2015,1,14,43,"Channa striata",0,0,1,0,1,0,0,1.9,0,.1,0,2,"Ang Chork",9,,,14
2,"1. Ang Chork",2015,1,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.090000004,0,.0099999988,0,.1,"Ang Chork",9,,,14
2,"1. Ang Chork",2013,3,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.89964002,0,.099959999,0,.99959999,"Ang Chork",2,2,,3
2,"1. Ang Chork",2013,3,13,41,"Clarias macrocephalus",1,0,1,0,1,0,0,.90026999,0,.10003,0,1.0003,"Ang Chork",2,2,,3
2,"1. Ang Chork",2013,3,13,40,"Clarias batrachus",1,0,1,0,1,0,0,.90026999,0,.10003,0,1.0003,"Ang Chork",2,2,,3
2,"1. Ang Chork",2013,3,14,43,"Channa striata",0,0,1,0,1,0,0,2.5501699,0,.45003,0,3.0002,"Ang Chork",2,2,,3
2,"1. Ang Chork",2013,3,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.89964002,0,.099959999,0,.99959999,"Ang Chork",2,2,,3
2,"1. Ang Chork",2015,3,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",10,10,,15
2,"1. Ang Chork",2015,3,13,40,"Clarias batrachus",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",10,10,,15
2,"1. Ang Chork",2015,3,14,43,"Channa striata",0,0,1,0,1,0,0,1.4,0,.1,0,1.5,"Ang Chork",10,10,,15
2,"1. Ang Chork",2015,5,1,2,"Mystus singaringan",0,0,1,0,1,0,0,.94999999,0,.050000001,0,1,"Ang Chork",11,11,7,16
2,"1. Ang Chork",2015,5,4,15,"Barbonymus gonionotus",0,0,1,0,1,0,0,.89999998,0,.1,0,1,"Ang Chork",11,11,7,16
2,"1. Ang Chork",2015,5,17,53,"Trichopodus trichopterus",0,0,1,1,1,0,0,3.5,2,.50000012,0,6,"Ang Chork",11,11,7,16
2,"1. Ang Chork",2014,7,3,12,"Cyclocheilichthys lagleri",0,0,1,0,1,0,0,.44999999,0,.050000001,0,.5,"Ang Chork",7,,,11
2,"1. Ang Chork",2014,7,6,21,"Labiobarbus leptocheilus",0,0,0,1,1,0,0,0,.94999999,.050000001,0,1,"Ang Chork",7,,,11
2,"1. Ang Chork",2014,7,14,43,"Channa striata",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",7,,,11
2,"1. Ang Chork",2014,7,25,68,"Macrognathus siamensis",0,0,0,1,0,0,0,0,.5,0,0,.5,"Ang Chork",7,,,11
2,"1. Ang Chork",2013,8,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.30000001,0,.2,0,.5,"Ang Chork",4,4,3,5
2,"1. Ang Chork",2013,8,13,40,"Clarias batrachus",0,0,1,0,1,0,0,.49998,0,.10002,0,.60000002,"Ang Chork",4,4,3,5
2,"1. Ang Chork",2013,8,14,43,"Channa striata",0,0,1,0,1,0,0,.79992002,0,.10008,0,.89999998,"Ang Chork",4,4,3,5
2,"1. Ang Chork",2013,9,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.090000004,0,.0099999988,0,.1,"Ang Chork",4,4,,6
2,"1. Ang Chork",2013,9,3,12,"Cyclocheilichthys lagleri",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",4,4,,6
2,"1. Ang Chork",2013,9,5,16,"Puntius brevis",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",4,4,,6
2,"1. Ang Chork",2013,9,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",4,4,,6
2,"1. Ang Chork",2013,9,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Ang Chork",4,4,,6
2,"1. Ang Chork",2013,9,13,40,"Clarias batrachus",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",4,4,,6
2,"1. Ang Chork",2013,9,14,43,"Channa striata",0,0,1,0,1,0,0,.079999991,0,.02,0,.1,"Ang Chork",4,4,,6
2,"1. Ang Chork",2013,9,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.090000004,0,.0099999988,0,.1,"Ang Chork",4,4,,6
2,"1. Ang Chork",2013,9,23,67,"Ompok bimaculatus/Hemisilurus mekongensis",0,0,1,0,1,0,0,.090000004,0,.0099999988,0,.1,"Ang Chork",4,4,,6
2,"1. Ang Chork",2013,9,25,69,"Macrognathus semiocellatus",0,0,1,0,0,0,0,.2,0,0,0,.2,"Ang Chork",4,4,,6
2,"1. Ang Chork",2015,9,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Ang Chork",12,12,,18
2,"1. Ang Chork",2015,9,3,12,"Cyclocheilichthys lagleri",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",12,12,,18
2,"1. Ang Chork",2015,9,5,17,"Puntius sp. (cf. masyai)",0,0,1,0,1,0,0,.89999998,0,.1,0,1,"Ang Chork",12,12,,18
2,"1. Ang Chork",2015,9,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",12,12,,18
2,"1. Ang Chork",2015,9,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",12,12,,18
2,"1. Ang Chork",2015,9,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Ang Chork",12,12,,18
2,"1. Ang Chork",2015,9,23,67,"Ompok bimaculatus/Hemisilurus mekongensis",0,0,1,0,1,0,0,.28,0,.02,0,.30000001,"Ang Chork",12,12,,18
2,"1. Ang Chork",2015,9,25,68,"Macrognathus siamensis",0,0,1,0,0,0,0,.1,0,0,0,.1,"Ang Chork",12,12,,18
2,"1. Ang Chork",2013,11,1,4,"Mystus mysticetus",0,0,1,1,1,0,0,.15000001,.099999987,.050000008,0,.30000001,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2013,11,5,17,"Puntius sp. (cf. masyai)",0,0,1,1,1,0,0,.15000001,.099999987,.050000008,0,.30000001,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2013,11,6,21,"Labiobarbus leptocheilus",0,0,1,1,1,0,0,.15000001,.099999987,.050000008,0,.30000001,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2013,11,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2013,11,13,40,"Clarias batrachus",1,0,1,0,1,0,0,.059999999,0,.039999999,0,.1,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2013,11,13,41,"Clarias macrocephalus",1,0,1,0,1,0,0,.059999999,0,.039999999,0,.1,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2013,11,14,43,"Channa striata",0,0,1,0,1,0,0,.12,0,.079999998,0,.2,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2013,11,15,47,"Pristolepis fasciata",0,0,1,0,1,0,0,.050000001,0,.050000001,0,.1,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2013,11,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2013,11,24,110,"Ompok hypophthalmus/urbaini",0,0,1,0,1,0,0,.16,0,.039999999,0,.2,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2013,11,25,68,"Macrognathus siamensis",0,1,0,0,0,0,1,0,0,0,0,1,"Ang Chork",5,5,4,7
2,"1. Ang Chork",2014,11,1,4,"Mystus mysticetus",0,0,1,1,1,0,0,1.8,1.8,.40000001,0,4,"Ang Chork",9,9,6,13
2,"1. Ang Chork",2014,11,3,12,"Cyclocheilichthys lagleri",0,0,1,1,1,0,0,.40000001,1.4,.2,0,2,"Ang Chork",9,9,6,13
2,"1. Ang Chork",2014,11,5,16,"Puntius brevis",0,0,1,1,1,0,0,2,5.1999998,.80000001,0,8,"Ang Chork",9,9,6,13
2,"1. Ang Chork",2014,11,6,21,"Labiobarbus leptocheilus",0,0,1,1,1,0,0,.40000001,.40000001,.2,0,1,"Ang Chork",9,9,6,13
2,"1. Ang Chork",2014,11,12,38,"Anabas testudineus",0,0,1,0,1,0,0,1.8,0,.2,0,2,"Ang Chork",9,9,6,13
2,"1. Ang Chork",2014,11,14,43,"Channa striata",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Ang Chork",9,9,6,13
2,"1. Ang Chork",2014,11,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Ang Chork",9,9,6,13
2,"1. Ang Chork",2015,11,1,4,"Mystus mysticetus",0,0,1,0,1,0,0,.15000001,0,.050000001,0,.2,"Ang Chork",13,13,8,19
2,"1. Ang Chork",2015,11,5,17,"Puntius sp. (cf. masyai)",0,0,1,0,1,0,0,.17,0,.029999999,0,.2,"Ang Chork",13,13,8,19
2,"1. Ang Chork",2015,11,6,21,"Labiobarbus leptocheilus",0,0,1,0,1,0,0,.44999999,0,.050000001,0,.5,"Ang Chork",13,13,8,19
2,"1. Ang Chork",2015,11,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.34999999,0,.050000001,0,.40000001,"Ang Chork",13,13,8,19
2,"1. Ang Chork",2015,11,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.18000001,0,.02,0,.2,"Ang Chork",13,13,8,19
4,"1. Ang Chork",2013,1,1,2,"Mystus singaringan",0,0,0,1,1,0,0,0,2.2501619,.250018,0,2.50018,"Ang Chork",1,1,,2
4,"1. Ang Chork",2013,1,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,1.425181,0,.075009502,0,1.50019,"Ang Chork",1,1,,2
4,"1. Ang Chork",2013,1,23,67,"Ompok bimaculatus/Hemisilurus mekongensis",0,0,0,1,1,0,0,0,.094648503,.0049815001,0,.099629998,"Ang Chork",1,1,,2
4,"1. Ang Chork",2013,3,14,43,"Channa striata",0,0,1,0,1,0,0,.44999999,0,.050000001,0,.5,"Ang Chork",2,2,,3
4,"1. Ang Chork",2014,3,12,38,"Anabas testudineus",0,0,0,0,0,1,0,0,0,0,1,1,"Ang Chork",6,6,,9
4,"1. Ang Chork",2014,3,13,40,"Clarias batrachus",0,0,0,1,1,0,0,0,.44999999,.050000001,0,.5,"Ang Chork",6,6,,9
4,"1. Ang Chork",2014,3,14,43,"Channa striata",0,0,1,1,1,1,0,.5,7.1999989,.30000001,5,13,"Ang Chork",6,6,,9
4,"1. Ang Chork",2014,3,17,53,"Trichopodus trichopterus",0,0,0,1,1,0,0,0,.090000004,.0099999988,0,.1,"Ang Chork",6,6,,9
4,"1. Ang Chork",2014,3,23,67,"Ompok bimaculatus/Hemisilurus mekongensis",0,0,0,1,1,0,0,0,.28,.02,0,.30000001,"Ang Chork",6,6,,9
4,"1. Ang Chork",2013,5,13,40,"Clarias batrachus",0,0,1,0,1,0,0,.89990997,0,.099990003,0,.99989998,"Ang Chork",3,3,2,4
4,"1. Ang Chork",2013,5,14,43,"Channa striata",0,0,1,0,1,0,0,1.700085,0,.300015,0,2.0000999,"Ang Chork",3,3,2,4
4,"1. Ang Chork",2013,8,13,40,"Clarias batrachus",0,0,1,0,1,0,0,.75,0,.25,0,1,"Ang Chork",4,4,3,5
4,"1. Ang Chork",2013,8,14,43,"Channa striata",0,0,1,0,1,0,0,.749955,0,.100045,0,.85000002,"Ang Chork",4,4,3,5
4,"1. Ang Chork",2013,8,25,68,"Macrognathus siamensis",0,0,1,0,0,0,0,.15000001,0,0,0,.15000001,"Ang Chork",4,4,3,5
4,"1. Ang Chork",2013,9,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.12,0,.029999999,0,.15000001,"Ang Chork",4,4,,6
4,"1. Ang Chork",2013,9,13,40,"Clarias batrachus",0,0,1,0,1,0,0,1.4,0,.1,0,1.5,"Ang Chork",4,4,,6
4,"1. Ang Chork",2013,9,14,43,"Channa striata",0,0,1,0,1,0,0,.30000001,0,.050000019,0,.34999999,"Ang Chork",4,4,,6
4,"1. Ang Chork",2015,9,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.079999991,0,.02,0,.1,"Ang Chork",12,12,,18
4,"1. Ang Chork",2015,9,14,43,"Channa striata",0,0,1,0,1,0,0,.25,0,.050000008,0,.30000001,"Ang Chork",12,12,,18
4,"1. Ang Chork",2015,9,17,53,"Trichopodus trichopterus",0,0,1,0,1,0,0,.079999991,0,.02,0,.1,"Ang Chork",12,12,,18
4,"1. Ang Chork",2015,9,25,68,"Macrognathus siamensis",0,0,1,0,0,0,0,.30000001,0,0,0,.30000001,"Ang Chork",12,12,,18
4,"1. Ang Chork",2012,11,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.47499999,0,.025,0,.5,"Ang Chork",1,1,1,1
4,"1. Ang Chork",2012,11,13,41,"Clarias macrocephalus",0,0,1,0,1,0,0,.94999999,0,.050000001,0,1,"Ang Chork",1,1,1,1
4,"1. Ang Chork",2012,11,14,43,"Channa striata",0,0,1,0,1,0,0,.44999999,0,.050000001,0,.5,"Ang Chork",1,1,1,1
4,"1. Ang Chork",2013,11,1,4,"Mystus mysticetus",0,0,0,1,0,0,0,0,.1,0,0,.1,"Ang Chork",5,5,4,7
4,"1. Ang Chork",2013,11,2,8,"Hemibagrus spilopterus/nemurus",0,0,0,1,1,0,0,0,.44999999,.050000001,0,.5,"Ang Chork",5,5,4,7
4,"1. Ang Chork",2013,11,3,9,"Anematichthys/Cyclocheilichthys apogon",0,0,1,1,1,0,0,.2,.2,.1,0,.5,"Ang Chork",5,5,4,7
4,"1. Ang Chork",2013,11,12,38,"Anabas testudineus",0,0,1,0,1,0,0,.40000001,0,.1,0,.5,"Ang Chork",5,5,4,7
4,"1. Ang Chork",2013,11,13,40,"Clarias batrachus",0,0,1,0,1,0,0,.89999998,0,.1,0,1,"Ang Chork",5,5,4,7
4,"1. Ang Chork",2013,11,14,43,"Channa striata",0,0,0,1,1,0,0,0,.80000001,.2,0,1,"Ang Chork",5,5,4,7
